0.01,0,0,0,1,0,0,0
0.02,0,0.00015084,0,1,0,0,0
0.03,0,0.00040225,0,1,0,0,0
0.04,0,0.00075421,0,1,0,0,0
0.05,0,0.0012067,0,1,0,0,0
0.06,0,0.0017598,0,1,0,0,0
0.07,0,0.0024135,0,1,0,0,0
0.08,0,0.0031677,0,1,0,0,0
0.09,0,0.0040225,0,1,0,0,0
0.1,0,0.0049778,0,1,0,0,0
0.11,0,0.0060337,0,1,0,0,0
0.12,0,0.0071901,0,1,0,0,0
0.13,0,0.0084471,0,1,0,0,0
0.14,0,0.0098047,0,1,0,0,0
0.15,0,0.011263,0,1,0,0,0
0.16,0,0.012822,0,1,0,0,0
0.17,0,0.014481,0,1,0,0,0
0.18,0,0.016241,0,1,0,0,0
0.19,0,0.018101,0,1,0,0,0
0.2,0,0.020062,0,1,0,0,0
0.21,0,0.022123,0,1,0,0,0
0.22,0,0.024286,0,1,0,0,0
0.23,0,0.026548,0,1,0,0,0
0.24,0,0.028911,0,1,0,0,0
0.25,0,0.031375,0,1,0,0,0
0.26,0,0.033939,0,1,0,0,0
0.27,0,0.036604,0,1,0,0,0
0.28,0,0.03937,0,1,0,0,0
0.29,0,0.042236,0,1,0,0,0
0.3,0,0.045202,0,1,0,0,0
0.31,0,0.048269,0,1,0,0,0
0.32,0,0.051437,0,1,0,0,0
0.33,0,0.054705,0,1,0,0,0
0.34,0,0.058074,0,1,0,0,0
0.35,0,0.061544,0,1,0,0,0
0.36,0,0.065113,0,1,0,0,0
0.37,0,0.068784,0,1,0,0,0
0.38,0,0.072555,0,1,0,0,0
0.39,0,0.076427,0,1,0,0,0
0.4,0,0.080399,0,1,0,0,0
0.41,0,0.084471,0,1,0,0,0
0.42,0,0.088645,0,1,0,0,0
0.43,0,0.092919,0,1,0,0,0
0.44,0,0.097293,0,1,0,0,0
0.45,0,0.10177,0,1,0,0,0
0.46,0,0.10634,0,1,0,0,0
0.47,0,0.11102,0,1,0,0,0
0.48,0,0.1158,0,1,0,0,0
0.49,0,0.12067,0,1,0,0,0
0.5,0,0.12565,0,1,0,0,0
0.51,0,0.13073,0,1,0,0,0
0.52,0,0.13591,0,1,0,0,0
0.53,0,0.14119,0,1,0,0,0
0.54,0,0.14657,0,1,0,0,0
0.55,0,0.15205,0,1,0,0,0
0.56,0,0.15763,0,1,0,0,0
0.57,0,0.16331,0,1,0,0,0
0.58,0,0.16909,0,1,0,0,0
0.59,0,0.17498,0,1,0,0,0
0.6,0,0.18096,0,1,0,0,0
0.61,0,0.18704,0,1,0,0,0
0.62,0,0.19323,0,1,0,0,0
0.63,0,0.19951,0,1,0,0,0
0.64,0,0.2059,0,1,0,0,0
0.65,0,0.21239,0,1,0,0,0
0.66,0,0.21897,0,1,0,0,0
0.67,0,0.22566,0,1,0,0,0
0.68,0,0.23245,0,1,0,0,0
0.69,0,0.23934,0,1,0,0,0
0.7,0,0.24632,0,1,0,0,0
0.71,0,0.25341,0,1,0,0,0
0.72,0,0.2606,0,1,0,0,0
0.73,0,0.2679,0,1,0,0,0
0.74,0,0.27529,0,1,0,0,0
0.75,0,0.28278,0,1,0,0,0
0.76,0,0.29037,0,1,0,0,0
0.77,0,0.29806,0,1,0,0,0
0.78,0,0.30586,0,1,0,0,0
0.79,0,0.31375,0,1,0,0,0
0.8,0,0.32175,0,1,0,0,0
0.81,0,0.32984,0,1,0,0,0
0.82,0,0.33804,0,1,0,0,0
0.83,0,0.34633,0,1,0,0,0
0.84,0,0.35473,0,1,0,0,0
0.85,0,0.36323,0,1,0,0,0
0.86,0,0.37183,0,1,0,0,0
0.87,0,0.38052,0,1,0,0,0
0.88,0,0.38932,0,1,0,0,0
0.89,0,0.39822,0,1,0,0,0
0.9,0,0.40722,0,1,0,0,0
0.91,0,0.41632,0,1,0,0,0
0.92,0,0.42553,0,1,0,0,0
0.93,0,0.43483,0,1,0,0,0
0.94,0,0.44423,0,1,0,0,0
0.95,0,0.45373,0,1,0,0,0
0.96,0,0.46334,0,1,0,0,0
0.97,0,0.47304,0,1,0,0,0
0.98,0,0.48285,0,1,0,0,0
0.99,0,0.49275,0,1,0,0,0
1,0,0.50276,0,1,0,0,0
1.01,0,0.51281,0,1,0,0,0
1.02,0,0.52287,0,1,0,0,0
1.03,0,0.53292,0,1,0,0,0
1.04,0,0.54298,0,1,0,0,0
1.05,0,0.55304,0,1,0,0,0
