0.000008821,11.402539140,7.937221088,24.163601861,0.827801068,0.146919542,-0.478176193,0.253983401
0.010009527,11.402539140,7.937221088,24.163601861,0.827801068,0.146919542,-0.478176193,0.253983401
0.020010233,11.402539140,7.937221088,24.163601861,0.827801068,0.146919542,-0.478176193,0.253983401
0.030011415,11.402539140,7.937221088,24.163601861,0.827801068,0.146919542,-0.478176193,0.253983401
0.040012836,11.402539140,7.937221088,24.163601861,0.827801068,0.146919542,-0.478176193,0.253983401
0.050013065,11.402539140,7.937221088,24.163601861,0.827801068,0.146919542,-0.478176193,0.253983401
0.060014725,11.402539140,7.937221088,24.163601861,0.827801068,0.146919542,-0.478176193,0.253983401
0.070015669,11.204939686,8.213322435,24.163788836,0.824653472,0.152648941,-0.476381295,0.264018585
0.080015659,11.133404919,8.309846053,24.163858494,0.823527968,0.154572216,-0.475762964,0.267504612
0.090017557,11.074406636,8.388134774,24.163921737,0.822593128,0.156161269,-0.475247190,0.270359598
0.100018263,11.041422722,8.431397724,24.163959608,0.822064780,0.157066267,-0.474951462,0.271957338
0.110018253,10.954927772,8.543221487,24.164053307,0.820660604,0.159507858,-0.474142512,0.276156286
0.120020151,10.874063025,8.645677735,24.164139583,0.819327368,0.161847046,-0.473354406,0.280078210
0.130021572,10.833217036,8.696680285,24.164185125,0.818650242,0.163029221,-0.472951315,0.282046642
0.140022278,10.826381081,8.705167552,24.164192513,0.818536595,0.163225781,-0.472884293,0.282374985
0.150023937,10.826381081,8.705167552,24.164192513,0.818536595,0.163225781,-0.472884293,0.282374985
0.160023928,10.826381081,8.705167552,24.164192513,0.818536595,0.163225781,-0.472884293,0.282374985
0.170025349,10.778299546,8.764496678,24.164242310,0.817740292,0.164598336,-0.472411035,0.284668258
0.180027008,10.778299546,8.764496678,24.164242310,0.817740292,0.164598336,-0.472411035,0.284668258
0.190026999,10.694929044,8.865832463,24.164323173,0.816369457,0.166902280,-0.471604763,0.288571456
0.200027704,10.489261613,9.107852295,24.164489073,0.813062652,0.172081797,-0.469738629,0.297762657
0.210029364,10.489261613,9.107852295,24.164489073,0.813062652,0.172081797,-0.469738629,0.297762657
0.220029593,10.474915716,9.124319818,24.164501334,0.812834299,0.172424885,-0.469612593,0.298385780
0.230029821,10.344933038,9.271121403,24.164624824,0.810742470,0.175554856,-0.468457292,0.304014645
0.240031004,10.315812907,9.303443329,24.164653259,0.810268371,0.176273953,-0.468187737,0.305275129
0.250032902,10.286593792,9.335669247,24.164681127,0.809788227,0.177005139,-0.467913444,0.306543989
0.260033369,10.161290567,9.471609807,24.164799154,0.807696578,0.180247529,-0.466679325,0.312005568
0.270035505,10.131502044,9.503393466,24.164828897,0.807191336,0.181039567,-0.466374193,0.313308050
0.280035734,10.131502044,9.503393466,24.164828897,0.807191336,0.181039567,-0.466374193,0.313308050
0.290035725,10.124039389,9.511326407,24.164836175,0.807065510,0.181236355,-0.466297725,0.313632074
0.300037146,10.124039389,9.511326407,24.164836175,0.807065510,0.181236355,-0.466297725,0.313632074
0.310038805,9.957802999,9.684884940,24.164981714,0.804268844,0.185477699,-0.464632223,0.320728150
0.320039034,9.850121314,9.794236357,24.165053922,0.802496234,0.188008481,-0.463611507,0.325141472
0.330040693,9.842387726,9.801998194,24.165058823,0.802370553,0.188181660,-0.463540991,0.325451853
0.340041399,9.842387726,9.801998194,24.165058823,0.802370553,0.188181660,-0.463540991,0.325451853
0.350043058,9.842387726,9.801998194,24.165058823,0.802370553,0.188181660,-0.463540991,0.325451853
0.360047102,9.842387726,9.801998194,24.165058823,0.802370553,0.188181660,-0.463540991,0.325451853
0.370047569,9.710228101,9.932737728,24.165153633,0.800228891,0.191066381,-0.462357864,0.330684995
0.380047560,9.553178009,10.083578605,24.165285580,0.797651322,0.194515140,-0.460921404,0.336849651
0.390048981,9.553178009,10.083578605,24.165285580,0.797651322,0.194515140,-0.460921404,0.336849651
0.400051117,9.385948438,10.239110579,24.165422756,0.794819172,0.198429154,-0.459254618,0.343472778
0.410051346,9.321465322,10.297721973,24.165477674,0.793705297,0.199986506,-0.458581641,0.346034937
0.420053005,9.321465322,10.297721973,24.165477674,0.793705297,0.199986506,-0.458581641,0.346034937
0.430054903,9.321465322,10.297721973,24.165477674,0.793705297,0.199986506,-0.458581641,0.346034937
0.440056562,9.141627925,10.457415178,24.165610175,0.790632680,0.204132307,-0.456752957,0.352996745
0.450057268,9.141627925,10.457415178,24.165610175,0.790632680,0.204132307,-0.456752957,0.352996745
0.460057259,9.067074365,10.522054790,24.165649528,0.789385152,0.205730283,-0.456031805,0.355782414
0.470057964,9.008821202,10.571915172,24.165681180,0.788421670,0.206917844,-0.455492239,0.357914929
0.480059862,8.942006862,10.628409842,24.165722002,0.787319298,0.208252191,-0.454882324,0.360335147
0.490061045,8.858188455,10.698263114,24.165774826,0.785931121,0.209921020,-0.454113795,0.363353958
0.500062943,8.858188455,10.698263114,24.165774826,0.785931121,0.209921020,-0.454113795,0.363353958
0.510065794,8.858188455,10.698263114,24.165774826,0.785931121,0.209921020,-0.454113795,0.363353958
0.520066023,8.714815284,10.815147172,24.165881465,0.783514584,0.212858905,-0.452747240,0.368532115
0.530066967,8.621290652,10.889710056,24.165947320,0.781901718,0.214875207,-0.451794798,0.371940599
0.540067196,8.621290652,10.889710056,24.165947320,0.781901718,0.214875207,-0.451794798,0.371940599
0.550071001,8.621290652,10.889710056,24.165947320,0.781901718,0.214875207,-0.451794798,0.371940599
0.560072184,8.466676836,11.010119169,24.166057511,0.779199694,0.218259072,-0.450173200,0.377564437
0.570073605,8.466676836,11.010119169,24.166057511,0.779199694,0.218259072,-0.450173200,0.377564437
0.580074072,8.336076622,11.109166764,24.166139496,0.776930214,0.221018502,-0.448824658,0.382212886
0.590074778,8.336076622,11.109166764,24.166139496,0.776930214,0.221018502,-0.448824658,0.382212886
0.600075483,8.186251025,11.219911039,24.166209560,0.774368164,0.223990342,-0.447343590,0.387383511
0.610075474,8.186251025,11.219911039,24.166209560,0.774368164,0.223990342,-0.447343590,0.387383511
0.620076418,8.159679515,11.239228464,24.166221789,0.773919833,0.224487905,-0.447093466,0.388279160
0.630077600,7.981832687,11.366055943,24.166313170,0.770913009,0.227784490,-0.445419490,0.394219274
0.640078783,7.981832687,11.366055943,24.166313170,0.770913009,0.227784490,-0.445419490,0.394219274
0.650079966,7.981832687,11.366055943,24.166313170,0.770913009,0.227784490,-0.445419490,0.394219274
0.660081625,7.981832687,11.366055943,24.166313170,0.770913009,0.227784490,-0.445419490,0.394219274
0.670082092,7.793698824,11.495641739,24.166431425,0.767646792,0.231434032,-0.443536555,0.400539656
0.680084229,7.721506572,11.544173218,24.166474144,0.766369514,0.232886091,-0.442776506,0.402977422
0.690085173,7.667143284,11.580286729,24.166506354,0.765404964,0.233976590,-0.442201978,0.404805641
0.700085402,7.667143284,11.580286729,24.166506354,0.765404964,0.233976590,-0.442201978,0.404805641
0.710087538,7.667143284,11.580286729,24.166506354,0.765404964,0.233976590,-0.442201978,0.404805641
0.720087767,7.530211135,11.669637344,24.166587303,0.762970363,0.236703132,-0.440749587,0.409374710
0.730089188,7.530211135,11.669637344,24.166587303,0.762970363,0.236703132,-0.440749587,0.409374710
0.740093946,7.447315385,11.722636111,24.166629971,0.761503482,0.238309350,-0.439882569,0.412097593
0.750094652,7.289364604,11.821408189,24.166689934,0.758739560,0.241236350,-0.438278494,0.417170545
0.760096312,7.195950252,11.878445599,24.166725867,0.757127297,0.242862567,-0.437376829,0.420092297
0.770100832,7.158516624,11.901017812,24.166741216,0.756481031,0.243509246,-0.437016024,0.421256089
0.780102968,7.139788332,11.912249404,24.166748995,0.756156712,0.243832655,-0.436835466,0.421838167
0.790103912,6.942604910,12.028058413,24.166847939,0.752692015,0.247329377,-0.434865539,0.427989337
0.800105095,6.933182096,12.033483411,24.166852684,0.752523473,0.247502441,-0.434767196,0.428285477
0.810106754,6.933182096,12.033483411,24.166852684,0.752523473,0.247502441,-0.434767196,0.428285477
0.820107698,6.772352879,12.124581085,24.166932397,0.749623523,0.250495981,-0.433050230,0.433340323
0.830107689,6.715265472,12.156237118,24.166961919,0.748588687,0.251555106,-0.432436771,0.435124632
0.840109110,6.705729903,12.161490487,24.166967125,0.748415673,0.251732252,-0.432333721,0.435422103
0.850111723,6.542668102,12.249852673,24.167043160,0.745456682,0.254725926,-0.430576859,0.440468621
0.860113144,6.474988378,12.285715133,24.167070739,0.744233743,0.255936032,-0.429858007,0.442532459
0.870115280,6.387548088,12.331366376,24.167097695,0.742663884,0.257464249,-0.428941210,0.445165086
0.880118132,6.358331584,12.346450691,24.167102996,0.742143664,0.257957787,-0.428643466,0.446032892
0.890118122,6.251017427,12.401086882,24.167133607,0.740244867,0.259717285,-0.427576392,0.449180250
0.900120258,6.231480425,12.410906539,24.167139857,0.739899319,0.260034242,-0.427383174,0.449749723
0.910125256,6.231480425,12.410906539,24.167139857,0.739899319,0.260034242,-0.427383174,0.449749723
0.920128345,6.065225211,12.492897572,24.167200843,0.736933127,0.262751785,-0.425716813,0.454594610
0.930130005,6.026033233,12.511816270,24.167219558,0.736222214,0.263413012,-0.425308448,0.455744622
0.940131187,5.908180210,12.567810673,24.167269443,0.734059839,0.265449583,-0.424041147,0.459218660
0.950132608,5.908180210,12.567810673,24.167269443,0.734059839,0.265449583,-0.424041147,0.459218660
0.960133314,5.908180210,12.567810673,24.167269443,0.734059839,0.265449583,-0.424041147,0.459218660
0.970134258,5.908180210,12.567810673,24.167269443,0.734059839,0.265449583,-0.424041147,0.459218660
0.980134487,5.908180210,12.567810673,24.167269443,0.734059839,0.265449583,-0.424041147,0.459218660
0.990134716,5.560930375,12.725036156,24.167409032,0.727614282,0.271460384,-0.420220388,0.469362911
1.000135899,5.560930375,12.725036156,24.167409032,0.727614282,0.271460384,-0.420220388,0.469362911
1.010136843,5.550908530,12.729405695,24.167412434,0.727428316,0.271629908,-0.420110777,0.469651118
1.020137310,5.480592405,12.759802482,24.167435259,0.726125640,0.272807986,-0.419346184,0.471663159
