                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    151,                 1.7096,                 1.7109,                 1.1244,                  1.738,                      1,                0.98925,                  0.995,                0.40359,                      1,                0.98925,                  0.995,                0.73554,                 2.1922,                0.90331,                 1.9117,                  1.328,              0.0015083,              0.0015083,              0.0015083
                    152,                 1.6006,                 1.3492,                 1.0856,                 1.4459,                      1,                0.98925,                  0.995,                0.40359,                      1,                0.98925,                  0.995,                0.73554,                 2.1922,                0.90331,                 1.9117,                  1.328,               0.001505,               0.001505,               0.001505
                    153,                 1.7571,                  1.654,                0.91907,                 1.7216,                0.94494,                      1,                  0.995,                0.36788,                0.94494,                      1,                  0.995,                0.69217,                 2.0859,                0.86523,                 2.4212,                 1.1534,              0.0015017,              0.0015017,              0.0015017
                    154,                 1.7604,                 1.4681,                 1.2013,                 1.7042,                0.94494,                      1,                  0.995,                0.36788,                0.94494,                      1,                  0.995,                0.69217,                 2.0859,                0.86523,                 2.4212,                 1.1534,              0.0014984,              0.0014984,              0.0014984
                    155,                 1.6377,                  1.546,                0.93987,                 1.5734,                0.94494,                      1,                  0.995,                0.36788,                0.94494,                      1,                  0.995,                0.69217,                 2.0859,                0.86523,                 2.4212,                 1.1534,              0.0014951,              0.0014951,              0.0014951
                    156,                 1.5509,                 1.5314,                 1.0783,                  1.593,                0.92332,                      1,                  0.995,                0.46406,                0.92332,                      1,                  0.995,                0.65549,                 1.8519,                0.81431,                 2.8514,                0.97315,              0.0014918,              0.0014918,              0.0014918
                    157,                 1.5782,                 1.3393,                 1.2471,                 1.7205,                0.92332,                      1,                  0.995,                0.46406,                0.92332,                      1,                  0.995,                0.65549,                 1.8519,                0.81431,                 2.8514,                0.97315,              0.0014885,              0.0014885,              0.0014885
                    158,                 1.5682,                 1.4173,                 1.0008,                 1.6036,                0.92332,                      1,                  0.995,                0.46406,                0.92332,                      1,                  0.995,                0.65549,                 1.8519,                0.81431,                 2.8514,                0.97315,              0.0014852,              0.0014852,              0.0014852
                    159,                 1.5252,                 1.1973,                 1.0895,                 1.6103,                0.90148,                      1,                  0.995,                0.46746,                0.90148,                      1,                  0.995,                0.65409,                 1.6449,                0.86551,                 3.1266,                0.91553,              0.0014819,              0.0014819,              0.0014819
                    160,                  1.494,                 1.3164,                 1.0519,                 1.6124,                0.90148,                      1,                  0.995,                0.46746,                0.90148,                      1,                  0.995,                0.65409,                 1.6449,                0.86551,                 3.1266,                0.91553,              0.0014786,              0.0014786,              0.0014786
                    161,                 1.2547,                 1.1153,                0.89467,                 1.4845,                0.97129,                      1,                  0.995,                0.39027,                0.97129,                      1,                  0.995,                0.50562,                 1.5947,                  1.016,                 2.9873,                0.95631,              0.0014753,              0.0014753,              0.0014753
                    162,                 1.3465,                  1.752,                 1.1649,                   1.47,                0.97129,                      1,                  0.995,                0.39027,                0.97129,                      1,                  0.995,                0.50562,                 1.5947,                  1.016,                 2.9873,                0.95631,               0.001472,               0.001472,               0.001472
                    163,                 1.5934,                 1.2946,                 1.0391,                 1.6561,                0.97129,                      1,                  0.995,                0.39027,                0.97129,                      1,                  0.995,                0.50562,                 1.5947,                  1.016,                 2.9873,                0.95631,              0.0014687,              0.0014687,              0.0014687
                    164,                 1.6214,                 1.6164,                0.99564,                 1.6048,                0.71792,                      1,                  0.995,                0.44319,                0.71792,                      1,                  0.995,                0.50132,                 1.5637,                  1.064,                  2.058,                0.97685,              0.0014654,              0.0014654,              0.0014654
                    165,                 1.3969,                 1.4835,                 1.0992,                 1.5537,                0.71792,                      1,                  0.995,                0.44319,                0.71792,                      1,                  0.995,                0.50132,                 1.5637,                  1.064,                  2.058,                0.97685,              0.0014621,              0.0014621,              0.0014621
                    166,                 1.6377,                 1.4293,                 1.1916,                 1.5782,                0.71792,                      1,                  0.995,                0.44319,                0.71792,                      1,                  0.995,                0.50132,                 1.5637,                  1.064,                  2.058,                0.97685,              0.0014588,              0.0014588,              0.0014588
                    167,                 1.5188,                 1.6115,                 1.0286,                 1.5309,                0.59172,                0.77517,                0.82833,                0.35876,                0.59172,                0.77517,                0.82833,                0.41907,                 1.6263,                 1.1546,                 1.8152,                0.99102,              0.0014555,              0.0014555,              0.0014555
                    168,                 1.6051,                 1.6473,                 1.0441,                 1.6074,                0.59172,                0.77517,                0.82833,                0.35876,                0.59172,                0.77517,                0.82833,                0.41907,                 1.6263,                 1.1546,                 1.8152,                0.99102,              0.0014522,              0.0014522,              0.0014522
                    169,                 1.6077,                 1.6247,                0.95672,                 1.6268,                0.45585,                    0.5,                0.66167,                0.30538,                0.45585,                    0.5,                0.66167,                0.37729,                 1.7131,                 1.1824,                 1.7254,                0.99044,              0.0014489,              0.0014489,              0.0014489
                    170,                 1.3327,                 1.4543,                0.95009,                 1.3684,                0.45585,                    0.5,                0.66167,                0.30538,                0.45585,                    0.5,                0.66167,                0.37729,                 1.7131,                 1.1824,                 1.7254,                0.99044,              0.0014456,              0.0014456,              0.0014456
                    171,                 1.3998,                 1.5367,                0.97532,                 1.5225,                0.45585,                    0.5,                0.66167,                0.30538,                0.45585,                    0.5,                0.66167,                0.37729,                 1.7131,                 1.1824,                 1.7254,                0.99044,              0.0014423,              0.0014423,              0.0014423
                    172,                 1.4488,                 1.5766,                 1.0272,                 1.5521,                0.88961,                    0.5,                   0.62,                 0.3595,                0.88961,                    0.5,                   0.62,                0.48389,                 1.9227,                 0.9487,                 1.9917,                 1.0677,               0.001439,               0.001439,               0.001439
                    173,                 1.4324,                 1.4648,                 1.0207,                 1.5444,                0.88961,                    0.5,                   0.62,                 0.3595,                0.88961,                    0.5,                   0.62,                0.48389,                 1.9227,                 0.9487,                 1.9917,                 1.0677,              0.0014357,              0.0014357,              0.0014357
                    174,                 1.3517,                 1.2649,                0.96398,                 1.4471,                0.88961,                    0.5,                   0.62,                 0.3595,                0.88961,                    0.5,                   0.62,                0.48389,                 1.9227,                 0.9487,                 1.9917,                 1.0677,              0.0014324,              0.0014324,              0.0014324
                    175,                 1.5261,                 1.5022,                0.98409,                 1.5233,                0.89977,                    0.5,                  0.695,                  0.417,                0.89977,                    0.5,                  0.695,                0.52933,                 2.0392,                0.82597,                 1.5475,                 1.1253,              0.0014291,              0.0014291,              0.0014291
                    176,                 1.4826,                 1.6637,                 1.0527,                 1.5427,                0.89977,                    0.5,                  0.695,                  0.417,                0.89977,                    0.5,                  0.695,                0.52933,                 2.0392,                0.82597,                 1.5475,                 1.1253,              0.0014258,              0.0014258,              0.0014258
                    177,                 1.5204,                 1.3501,                0.88868,                 1.5425,                      1,                0.97225,                  0.995,                0.54742,                      1,                0.97225,                  0.995,                0.70055,                 2.1422,                0.79654,                 1.2296,                 1.2275,              0.0014225,              0.0014225,              0.0014225
                    178,                 1.5037,                 1.7457,                 1.2076,                 1.5028,                      1,                0.97225,                  0.995,                0.54742,                      1,                0.97225,                  0.995,                0.70055,                 2.1422,                0.79654,                 1.2296,                 1.2275,              0.0014192,              0.0014192,              0.0014192
                    179,                  1.476,                 1.4557,                0.93098,                 1.4798,                      1,                0.97225,                  0.995,                0.54742,                      1,                0.97225,                  0.995,                0.70055,                 2.1422,                0.79654,                 1.2296,                 1.2275,              0.0014159,              0.0014159,              0.0014159
                    180,                  1.591,                 1.6438,                 1.0795,                 1.5494,                0.97867,                      1,                  0.995,                0.49831,                0.97867,                      1,                  0.995,                0.70314,                 2.0878,                  0.794,                 1.2361,                 1.2378,              0.0014126,              0.0014126,              0.0014126
                    181,                 1.5769,                 1.6932,                0.96187,                 1.6327,                0.97867,                      1,                  0.995,                0.49831,                0.97867,                      1,                  0.995,                0.70314,                 2.0878,                  0.794,                 1.2361,                 1.2378,              0.0014093,              0.0014093,              0.0014093
                    182,                 1.4323,                 1.6281,                 0.9351,                 1.5886,                0.97867,                      1,                  0.995,                0.49831,                0.97867,                      1,                  0.995,                0.70314,                 2.0878,                  0.794,                 1.2361,                 1.2378,               0.001406,               0.001406,               0.001406
                    183,                 1.5975,                 1.4666,                0.98636,                 1.5903,                 0.9985,                      1,                  0.995,                0.42752,                 0.9985,                      1,                  0.995,                0.65715,                 2.1778,                0.88955,                 1.3472,                 1.2667,              0.0014027,              0.0014027,              0.0014027
                    184,                  1.626,                 1.4856,                 1.0166,                  1.617,                 0.9985,                      1,                  0.995,                0.42752,                 0.9985,                      1,                  0.995,                0.65715,                 2.1778,                0.88955,                 1.3472,                 1.2667,              0.0013994,              0.0013994,              0.0013994
                    185,                 1.5616,                 1.5362,                 1.0947,                 1.6468,                0.92132,                    0.5,                  0.745,                 0.3474,                0.92132,                    0.5,                  0.745,                0.52478,                  2.166,                0.98647,                 1.7116,                  1.253,              0.0013961,              0.0013961,              0.0013961
                    186,                 1.6627,                 1.8587,                 1.0183,                 1.6379,                0.92132,                    0.5,                  0.745,                 0.3474,                0.92132,                    0.5,                  0.745,                0.52478,                  2.166,                0.98647,                 1.7116,                  1.253,              0.0013928,              0.0013928,              0.0013928
                    187,                 1.4745,                 1.5413,                 1.1332,                 1.6055,                0.92132,                    0.5,                  0.745,                 0.3474,                0.92132,                    0.5,                  0.745,                0.52478,                  2.166,                0.98647,                 1.7116,                  1.253,              0.0013895,              0.0013895,              0.0013895
                    188,                 1.6777,                 1.4204,                 1.0514,                 1.5977,                0.93264,                    0.5,                0.55382,                0.24372,                0.93264,                    0.5,                   0.62,                0.49401,                 2.0675,                0.95673,                 2.5772,                 1.2449,              0.0013862,              0.0013862,              0.0013862
                    189,                 1.4866,                 1.2997,                  1.001,                 1.4938,                0.93264,                    0.5,                0.55382,                0.24372,                0.93264,                    0.5,                   0.62,                0.49401,                 2.0675,                0.95673,                 2.5772,                 1.2449,              0.0013829,              0.0013829,              0.0013829
                    190,                 1.5604,                 1.1949,                0.92675,                 1.5688,                0.93264,                    0.5,                0.55382,                0.24372,                0.93264,                    0.5,                   0.62,                0.49401,                 2.0675,                0.95673,                 2.5772,                 1.2449,              0.0013796,              0.0013796,              0.0013796
                    191,                 1.5424,                 1.4031,                0.98815,                 1.5509,                0.93678,                    0.5,                0.63786,                0.24235,                0.93678,                    0.5,                0.63786,                0.50148,                 2.4544,                0.90764,                 2.3255,                 1.3818,              0.0013763,              0.0013763,              0.0013763
                    192,                 1.3889,                   1.25,                0.84559,                 1.5062,                0.93678,                    0.5,                0.63786,                0.24235,                0.93678,                    0.5,                0.63786,                0.50148,                 2.4544,                0.90764,                 2.3255,                 1.3818,               0.001373,               0.001373,               0.001373
                    193,                 1.4952,                 1.5023,                 0.9152,                 1.4999,                0.94822,                    0.5,                  0.745,                0.25192,                0.94822,                    0.5,                  0.745,                0.54051,                 2.4161,                0.87029,                 2.0152,                 1.3329,              0.0013697,              0.0013697,              0.0013697
                    194,                 1.4601,                   1.32,                 1.0093,                 1.4526,                0.94822,                    0.5,                  0.745,                0.25192,                0.94822,                    0.5,                  0.745,                0.54051,                 2.4161,                0.87029,                 2.0152,                 1.3329,              0.0013664,              0.0013664,              0.0013664
                    195,                 1.3647,                 1.4018,                0.85897,                 1.3643,                0.94822,                    0.5,                  0.745,                0.25192,                0.94822,                    0.5,                  0.745,                0.54051,                 2.4161,                0.87029,                 2.0152,                 1.3329,              0.0013631,              0.0013631,              0.0013631
                    196,                 1.3613,                 1.2955,                0.96417,                 1.4857,                0.63232,                      1,                0.82833,                0.29397,                0.63232,                      1,                0.82833,                0.59514,                 2.3866,                0.82525,                 1.6994,                 1.4364,              0.0013598,              0.0013598,              0.0013598
                    197,                 1.6112,                 1.4244,                 1.0103,                 1.4977,                0.63232,                      1,                0.82833,                0.29397,                0.63232,                      1,                0.82833,                0.59514,                 2.3866,                0.82525,                 1.6994,                 1.4364,              0.0013565,              0.0013565,              0.0013565
                    198,                  1.558,                 1.4402,                 1.0502,                 1.4916,                0.63232,                      1,                0.82833,                0.29397,                0.63232,                      1,                0.82833,                0.59514,                 2.3866,                0.82525,                 1.6994,                 1.4364,              0.0013532,              0.0013532,              0.0013532
                    199,                 1.4677,                 1.3222,                0.87027,                 1.4367,                 0.6367,                      1,                0.82833,                0.31825,                 0.6367,                      1,                0.82833,                0.58687,                 2.4208,                0.81823,                 1.4613,                 1.5453,              0.0013499,              0.0013499,              0.0013499
                    200,                 1.3241,                 1.2936,                 0.8723,                 1.4474,                 0.6367,                      1,                0.82833,                0.31825,                 0.6367,                      1,                0.82833,                0.58687,                 2.4208,                0.81823,                 1.4613,                 1.5453,              0.0013466,              0.0013466,              0.0013466
                    201,                 1.3658,                 1.3429,                0.99953,                 1.4977,                0.64413,                 0.9324,                0.82833,                  0.381,                0.64413,                 0.9324,                0.82833,                0.59292,                 2.2128,                0.84174,                 1.3922,                 1.4417,              0.0013433,              0.0013433,              0.0013433
                    202,                 1.3923,                 1.5138,                0.93235,                 1.4946,                0.64413,                 0.9324,                0.82833,                  0.381,                0.64413,                 0.9324,                0.82833,                0.59292,                 2.2128,                0.84174,                 1.3922,                 1.4417,                0.00134,                0.00134,                0.00134
                    203,                 1.4276,                  1.264,                 1.1607,                 1.4783,                0.64413,                 0.9324,                0.82833,                  0.381,                0.64413,                 0.9324,                0.82833,                0.59292,                 2.2128,                0.84174,                 1.3922,                 1.4417,              0.0013367,              0.0013367,              0.0013367
                    204,                 1.3125,                 1.1659,                0.86868,                 1.3766,                0.48623,                      1,                  0.745,                0.34901,                0.48623,                      1,                  0.745,                0.62142,                 1.8784,                 0.8326,                  1.237,                 1.1547,              0.0013334,              0.0013334,              0.0013334
                    205,                 1.3264,                 1.3172,                0.79974,                   1.42,                0.48623,                      1,                  0.745,                0.34901,                0.48623,                      1,                  0.745,                0.62142,                 1.8784,                 0.8326,                  1.237,                 1.1547,              0.0013301,              0.0013301,              0.0013301
                    206,                 1.3235,                  1.381,                0.92813,                 1.3635,                0.48623,                      1,                  0.745,                0.34901,                0.48623,                      1,                  0.745,                0.62142,                 1.8784,                 0.8326,                  1.237,                 1.1547,              0.0013268,              0.0013268,              0.0013268
                    207,                 1.2864,                 1.3651,                0.91257,                 1.4157,                0.66204,                0.98612,                0.82833,                0.51432,                0.66204,                0.98612,                0.82833,                0.69908,                 1.6456,                0.83505,                 1.1426,                0.97932,              0.0013235,              0.0013235,              0.0013235
                    208,                 1.2676,                 1.4695,                 0.8886,                 1.3521,                0.66204,                0.98612,                0.82833,                0.51432,                0.66204,                0.98612,                0.82833,                0.69908,                 1.6456,                0.83505,                 1.1426,                0.97932,              0.0013202,              0.0013202,              0.0013202
                    209,                 1.4316,                  1.349,                 1.0021,                 1.5655,                0.65611,                0.96834,                0.82833,                0.57983,                0.65611,                0.96834,                0.82833,                0.68006,                 1.5819,                0.78944,                 1.1397,                0.94967,              0.0013169,              0.0013169,              0.0013169
                    210,                 1.4776,                 1.4324,                 1.0651,                 1.4248,                0.65611,                0.96834,                0.82833,                0.57983,                0.65611,                0.96834,                0.82833,                0.68006,                 1.5819,                0.78944,                 1.1397,                0.94967,              0.0013136,              0.0013136,              0.0013136
                    211,                 1.4115,                 1.3031,                0.89367,                 1.3495,                0.65611,                0.96834,                0.82833,                0.57983,                0.65611,                0.96834,                0.82833,                0.68006,                 1.5819,                0.78944,                 1.1397,                0.94967,              0.0013103,              0.0013103,              0.0013103
                    212,                 1.2688,                 1.2495,                0.88908,                 1.4432,                0.59284,                      1,                0.82833,                0.59782,                0.59284,                      1,                0.82833,                0.65433,                 1.6374,                0.76645,                 1.1692,                0.98697,               0.001307,               0.001307,               0.001307
                    213,                 1.3164,                 1.2075,                0.91411,                 1.5348,                0.59284,                      1,                0.82833,                0.59782,                0.59284,                      1,                0.82833,                0.65433,                 1.6374,                0.76645,                 1.1692,                0.98697,              0.0013037,              0.0013037,              0.0013037
                    214,                 1.3201,                 1.2563,                0.88928,                 1.4461,                0.59284,                      1,                0.82833,                0.59782,                0.59284,                      1,                0.82833,                0.65433,                 1.6374,                0.76645,                 1.1692,                0.98697,              0.0013004,              0.0013004,              0.0013004
                    215,                 1.3569,                   1.33,                0.90908,                  1.383,                0.99393,                      1,                  0.995,                0.70503,                0.99393,                      1,                  0.995,                  0.746,                 1.5636,                0.80677,                 1.1191,                0.95236,              0.0012971,              0.0012971,              0.0012971
                    216,                 1.5664,                 1.4326,                 1.1402,                 1.4374,                0.99393,                      1,                  0.995,                0.70503,                0.99393,                      1,                  0.995,                  0.746,                 1.5636,                0.80677,                 1.1191,                0.95236,              0.0012938,              0.0012938,              0.0012938
                    217,                 1.2951,                 1.1253,                0.84635,                  1.389,                0.95998,                      1,                  0.995,                0.69799,                0.95998,                      1,                  0.995,                0.82946,                 1.5063,                0.79632,                 1.0594,                0.87513,              0.0012905,              0.0012905,              0.0012905
                    218,                 1.4842,                 1.3548,                 1.0038,                 1.4175,                0.95998,                      1,                  0.995,                0.69799,                0.95998,                      1,                  0.995,                0.82946,                 1.5063,                0.79632,                 1.0594,                0.87513,              0.0012872,              0.0012872,              0.0012872
                    219,                 1.3193,                 1.3387,                0.94291,                 1.4131,                0.95998,                      1,                  0.995,                0.69799,                0.95998,                      1,                  0.995,                0.82946,                 1.5063,                0.79632,                 1.0594,                0.87513,              0.0012839,              0.0012839,              0.0012839
                    220,                 1.2364,                 1.1937,                0.83577,                 1.3664,                0.97412,                      1,                  0.995,                  0.597,                0.97412,                      1,                  0.995,                0.74625,                 1.5026,                0.76313,                 0.9553,                 0.8016,              0.0012806,              0.0012806,              0.0012806
                    221,                 1.2173,                 1.2318,                 0.9031,                 1.3721,                0.97412,                      1,                  0.995,                  0.597,                0.97412,                      1,                  0.995,                0.74625,                 1.5026,                0.76313,                 0.9553,                 0.8016,              0.0012773,              0.0012773,              0.0012773
                    222,                 1.2299,                 1.2147,                0.95863,                 1.3614,                0.97412,                      1,                  0.995,                  0.597,                0.97412,                      1,                  0.995,                0.74625,                 1.5026,                0.76313,                 0.9553,                 0.8016,               0.001274,               0.001274,               0.001274
                    223,                 1.3982,                 1.5737,                0.87029,                 1.4424,                0.98628,                      1,                  0.995,                  0.597,                0.98628,                      1,                  0.995,                0.74625,                 1.5921,                0.77774,                0.89361,                0.81252,              0.0012707,              0.0012707,              0.0012707
                    224,                  1.418,                 1.4291,                0.94432,                 1.4982,                0.98628,                      1,                  0.995,                  0.597,                0.98628,                      1,                  0.995,                0.74625,                 1.5921,                0.77774,                0.89361,                0.81252,              0.0012674,              0.0012674,              0.0012674
                    225,                 1.5568,                 1.4086,                0.87094,                 1.4686,                0.98053,                      1,                  0.995,                  0.597,                0.98053,                      1,                  0.995,                0.75933,                 1.6221,                0.77205,                0.89533,                0.83479,              0.0012641,              0.0012641,              0.0012641
                    226,                 1.5349,                 1.6237,                 1.0948,                 1.5994,                0.98053,                      1,                  0.995,                  0.597,                0.98053,                      1,                  0.995,                0.75933,                 1.6221,                0.77205,                0.89533,                0.83479,              0.0012608,              0.0012608,              0.0012608
                    227,                 1.3415,                 1.2271,                0.84623,                 1.3762,                0.98053,                      1,                  0.995,                  0.597,                0.98053,                      1,                  0.995,                0.75933,                 1.6221,                0.77205,                0.89533,                0.83479,              0.0012575,              0.0012575,              0.0012575
                    228,                 1.3981,                 1.4117,                 1.0726,                 1.4834,                0.95979,                      1,                  0.995,                  0.597,                0.95979,                      1,                  0.995,                  0.796,                 1.4219,                 0.7763,                0.98787,                0.78231,              0.0012542,              0.0012542,              0.0012542
                    229,                 1.3592,                 1.2505,                0.94751,                  1.404,                0.95979,                      1,                  0.995,                  0.597,                0.95979,                      1,                  0.995,                  0.796,                 1.4219,                 0.7763,                0.98787,                0.78231,              0.0012509,              0.0012509,              0.0012509
                    230,                 1.5327,                 1.2862,                0.93384,                 1.6687,                0.95979,                      1,                  0.995,                  0.597,                0.95979,                      1,                  0.995,                  0.796,                 1.4219,                 0.7763,                0.98787,                0.78231,              0.0012476,              0.0012476,              0.0012476
                    231,                 1.3232,                 1.1854,                 1.0089,                 1.3571,                      1,                 0.9678,                  0.995,                0.62246,                      1,                 0.9678,                  0.995,                0.75735,                 1.3577,                0.85862,                 1.2403,                   0.81,              0.0012443,              0.0012443,              0.0012443
                    232,                 1.4791,                  1.287,                0.96981,                 1.4894,                      1,                 0.9678,                  0.995,                0.62246,                      1,                 0.9678,                  0.995,                0.75735,                 1.3577,                0.85862,                 1.2403,                   0.81,               0.001241,               0.001241,               0.001241
                    233,                 1.4411,                 1.2634,                  0.946,                 1.5547,                0.92457,                    0.5,                  0.745,                0.62178,                      1,                0.93594,                  0.995,                0.75947,                 1.3868,                0.98693,                  1.503,                0.87199,              0.0012377,              0.0012377,              0.0012377
                    234,                 1.2623,                 1.3962,                0.85607,                 1.4031,                0.92457,                    0.5,                  0.745,                0.62178,                      1,                0.93594,                  0.995,                0.75947,                 1.3868,                0.98693,                  1.503,                0.87199,              0.0012344,              0.0012344,              0.0012344
                    235,                 1.2127,                  1.327,                0.81351,                 1.3603,                0.92457,                    0.5,                  0.745,                0.62178,                      1,                0.93594,                  0.995,                0.75947,                 1.3868,                0.98693,                  1.503,                0.87199,              0.0012311,              0.0012311,              0.0012311
                    236,                 1.5316,                 1.6545,                 1.2475,                 1.5553,                 0.9203,                    0.5,                  0.745,                0.62196,                      1,                0.94776,                  0.995,                0.68148,                 1.3408,                 1.0565,                 1.5513,                0.89673,              0.0012278,              0.0012278,              0.0012278
                    237,                 1.3606,                 1.4319,                0.81298,                 1.4757,                 0.9203,                    0.5,                  0.745,                0.62196,                      1,                0.94776,                  0.995,                0.68148,                 1.3408,                 1.0565,                 1.5513,                0.89673,              0.0012245,              0.0012245,              0.0012245
                    238,                 1.3927,                 1.4536,                0.91373,                 1.5325,                 0.9203,                    0.5,                  0.745,                0.62196,                      1,                0.94776,                  0.995,                0.68148,                 1.3408,                 1.0565,                 1.5513,                0.89673,              0.0012212,              0.0012212,              0.0012212
                    239,                 1.3954,                 1.6306,                0.97228,                 1.4904,                      1,                0.97029,                  0.995,                 0.6472,                      1,                0.97029,                  0.995,                0.75468,                 1.3021,                 1.0324,                 1.3739,                0.92226,              0.0012179,              0.0012179,              0.0012179
                    240,                 1.3862,                 1.3607,                 0.9253,                 1.5433,                      1,                0.97029,                  0.995,                 0.6472,                      1,                0.97029,                  0.995,                0.75468,                 1.3021,                 1.0324,                 1.3739,                0.92226,              0.0012146,              0.0012146,              0.0012146
                    241,                 1.3275,                 1.4983,                 1.0418,                  1.499,                      1,                0.95537,                  0.995,                0.76376,                      1,                0.95537,                  0.995,                    0.8,                 1.3173,                0.98929,                 1.1667,                0.94927,              0.0012113,              0.0012113,              0.0012113
                    242,                 1.3017,                 1.3206,                0.85413,                 1.4951,                      1,                0.95537,                  0.995,                0.76376,                      1,                0.95537,                  0.995,                    0.8,                 1.3173,                0.98929,                 1.1667,                0.94927,               0.001208,               0.001208,               0.001208
                    243,                 1.4535,                 1.3883,                0.96943,                  1.564,                      1,                0.95537,                  0.995,                0.76376,                      1,                0.95537,                  0.995,                    0.8,                 1.3173,                0.98929,                 1.1667,                0.94927,              0.0012047,              0.0012047,              0.0012047
                    244,                 1.1504,                 1.2123,                0.90752,                 1.3895,                      1,                  0.944,                  0.995,                0.76393,                      1,                  0.944,                  0.995,                0.84638,                 1.3418,                0.89263,                0.98699,                 0.9283,              0.0012014,              0.0012014,              0.0012014
