-0.209905967,-0.573419511
-0.857245028,-1.169715524
-1.452619076,-1.759706974
-2.038510799,-2.341938257
-2.617214441,-2.917191744
-3.185260534,-3.481896639
-3.739583015,-4.032461643
-4.276751995,-4.565094948
-4.790602684,-5.069798946
-5.275434494,-5.552433491
-5.722370625,-5.981563091
-6.119743824,-6.374678135
-6.463535309,-6.698720932
-6.759987831,-6.975883961
-7.027109146,-7.246447563
-7.279579639,-7.511031151
-7.510374069,-7.741014957
-7.717602253,-7.929022789
-7.896987915,-8.077364922
-8.034257889,-8.233088493
-8.126804352,-8.313634872
-8.184172630,-8.351445198
-8.213434219,-8.401798248
-8.231643677,-8.411556244
-8.253821373,-8.430627823
-8.261529922,-8.457391739
-8.277051926,-8.413796425
-8.283379555,-8.441327095
-8.292791367,-8.441283226
-8.300215721,-8.459573746
-8.301403999,-8.493713379
-8.318382263,-8.460699081
-8.319602013,-8.479863167
-8.331895828,-8.501206398
-8.328961372,-8.482572556
-8.333512306,-8.474563599
-8.340798378,-8.499136925
-8.340854645,-8.490235329
-8.341217041,-8.500346184
-8.342496872,-8.513339043
-8.353145599,-8.493922234
-8.358509064,-8.507523537
-8.356774330,-8.487516403
-8.359828949,-8.502681732
-8.363814354,-8.521937370
-8.363392830,-8.502919197
-8.370131493,-8.527833939
-8.366142273,-8.517061234
-8.375408173,-8.514188766
-8.379871368,-8.540901184
-8.377975464,-8.519311905
-8.379620552,-8.531127930
-8.382813454,-8.532615662
-8.380790710,-8.527137756
-8.383286476,-8.519167900
-8.387455940,-8.498497963
-8.390443802,-8.542364120
-8.388523102,-8.548393250
-8.394170761,-8.495200157
-8.397989273,-8.520499229
-8.402815819,-8.522012711
-8.395977020,-8.555136681
-8.398814201,-8.516303062
-8.405276299,-8.544553757
-8.407322884,-8.538599014
-8.402302742,-8.562006950
-8.410281181,-8.536226273
-8.409238815,-8.551381111
-8.409862518,-8.549306870
-8.408302307,-8.513996124
-8.408683777,-8.498798370
-8.408235550,-8.543932915
-8.411564827,-8.531044960
-8.419264793,-8.560813904
-8.415404320,-8.558579445
-8.417998314,-8.551826477
-8.418976784,-8.546718597
-8.416953087,-8.546319962
-8.421161652,-8.523082733
-8.426441193,-8.556887627
-8.425035477,-8.554023743
-8.421076775,-8.526883125
-8.425655365,-8.561442375
-8.428191185,-8.520123482
